episode,step,warehouse_1_stock,warehouse_2_stock,action,reward,holding_cost,stockout_cost,order_cost,total_cost,service_level,explanation
3,14,0.0,0.0,5,-8721.482802547771,0.0,1140.0,5000.0,6140.0,0.6369426751592357,Large order 50 units (stock: 0)
3,15,0.0,0.0,4,-6558.48275862069,0.0,900.0,4000.0,4900.0,0.6896551724137931,Large order 40 units (stock: 0)
3,16,0.0,0.0,4,-8064.969696969697,0.0,1300.0,3500.0,4800.0,0.6060606060606061,Large order 40 units (stock: 0)
3,17,0.0,0.0,5,-9204.852554744526,0.0,1140.0,5000.0,6140.0,0.583941605839416,Large order 50 units (stock: 0)
3,18,0.0,0.0,4,-8268.0,0.0,1100.0,4000.0,5100.0,0.56,Large order 40 units (stock: 0)
3,19,0.0,0.0,4,-6431.055033557048,0.0,980.0,3500.0,4480.0,0.6711409395973154,Large order 40 units (stock: 0)
3,20,0.0,0.0,4,-23268.148987854252,0.0,3340.0,4000.0,7340.0,0.3238866396761133,Large order 40 units (stock: 0)
3,21,0.0,0.0,5,-19161.195959595963,0.0,2560.0,5000.0,7560.0,0.3535353535353535,Large order 50 units (stock: 0)
3,22,0.0,0.0,5,-21084.41572052402,0.0,2980.0,4500.0,7480.0,0.3493449781659389,Large order 50 units (stock: 0)
3,23,0.0,0.0,4,-4660.0,0.0,160.0,4500.0,4660.0,0.9259259259259259,Large order 40 units (stock: 0)
3,24,0.0,0.0,4,-3414.6265486725665,0.0,460.0,2500.0,2960.0,0.7964601769911505,Large order 40 units (stock: 0)
3,25,0.0,0.0,4,-4225.818181818182,0.0,400.0,3500.0,3900.0,0.8181818181818181,Large order 40 units (stock: 0)
3,26,0.0,0.0,3,-8268.717757009344,0.0,1140.0,3000.0,4140.0,0.4672897196261683,Order 30 units (stock: 0)
3,27,0.0,0.0,4,-4575.707526881721,0.0,460.0,3500.0,3960.0,0.7526881720430108,Large order 40 units (stock: 0)
3,28,0.0,0.0,3,-3654.1473684210528,0.0,320.0,3000.0,3320.0,0.7894736842105263,Order 30 units (stock: 0)
3,29,0.0,0.0,3,-2561.0,1.0,60.0,2500.0,2561.0,0.9577464788732395,Order 30 units (stock: 0)
3,30,2.0,0.0,3,-3140.328205128205,0.0,320.0,2500.0,2820.0,0.7948717948717949,Order 30 units (stock: 2)
3,31,0.0,0.0,3,-4233.955555555556,0.0,440.0,3000.0,3440.0,0.6944444444444444,Order 30 units (stock: 0)
3,32,0.0,0.0,3,-3391.9529411764706,0.0,360.0,2500.0,2860.0,0.7352941176470589,Order 30 units (stock: 0)
3,33,0.0,0.0,3,-2800.5714285714284,0.0,200.0,2500.0,2700.0,0.8571428571428572,Order 30 units (stock: 0)
3,34,0.0,0.0,3,-3161.4,3.0,120.0,3000.0,3123.0,0.88,Order 30 units (stock: 0)
3,35,6.0,0.0,1,-2330.1405405405403,0.0,360.0,1500.0,1860.0,0.7567567567567568,Order 10 units (stock: 6)
3,36,0.0,0.0,3,-2634.2,1.0,120.0,2500.0,2621.0,0.90625,Order 30 units (stock: 0)
3,37,2.0,0.0,3,-5292.266666666666,0.0,560.0,3000.0,3560.0,0.5333333333333333,Order 30 units (stock: 2)
3,38,0.0,0.0,3,-2690.9,0.5,140.0,2500.0,2640.5,0.875,Order 30 units (stock: 0)
3,39,1.0,0.0,3,-2503.0,3.0,0.0,2500.0,2503.0,1.0,Order 30 units (stock: 1)
3,40,5.0,1.0,1,-2651.2205128205132,0.0,440.0,1500.0,1940.0,0.717948717948718,Order 10 units (stock: 5)
3,41,0.0,0.0,4,-7607.2326530612245,0.0,960.0,3500.0,4460.0,0.5102040816326531,Large order 40 units (stock: 0)
3,42,0.0,0.0,4,-9885.572413793103,0.0,1140.0,3500.0,4640.0,0.3448275862068966,Large order 40 units (stock: 0)
3,43,0.0,0.0,3,-5513.460550458716,0.0,780.0,3000.0,3780.0,0.6422018348623852,Order 30 units (stock: 0)
3,44,0.0,0.0,4,-5245.576237623763,0.0,620.0,3500.0,4120.0,0.693069306930693,Large order 40 units (stock: 0)
3,45,0.0,0.0,4,-8104.695652173914,0.0,1100.0,3500.0,4600.0,0.5217391304347826,Large order 40 units (stock: 0)
3,46,0.0,0.0,3,-9104.0,0.0,1400.0,3000.0,4400.0,0.5,Order 30 units (stock: 0)
3,47,0.0,0.0,4,-4529.583783783784,5.0,280.0,4000.0,4285.0,0.8108108108108107,Large order 40 units (stock: 0)
